0.6487	0.1451	0.0814
-0.7311	-0.1786	0.0818
-0.6334	-0.1363	0.1603
-0.5072	-0.1053	0.2316
-0.6361	-0.0813	0.2679
0.6357	-0.0516	-0.0356
0.6402	-0.1395	0.0094
0.6672	0.0509	-0.0122
0.7154	-0.1587	-0.0360
0.8115	-0.1201	-0.0955
0.7720	-0.0121	-0.0517
0.6334	-0.1363	0.1603
0.5391	-0.0514	0.2943
0.6361	-0.0813	0.2679
0.5254	0.0701	0.3047
-0.5391	-0.0514	0.2943
-0.5254	0.0701	0.3047
-0.6363	0.0583	0.3005
-0.6487	0.1451	0.0814
-0.5510	0.1663	0.2236
-0.6570	0.1513	0.1777
-0.7174	0.0718	0.2345
0.4530	0.0376	0.2587
0.5510	0.1663	0.2236
0.6570	0.1513	0.1777
0.6363	0.0583	0.3005
-0.7394	-0.0014	0.2556
-0.7255	-0.1094	0.2183
-0.8276	-0.0451	0.2012
-0.8347	-0.1515	0.1418
-0.8330	0.0157	0.1600
-0.8897	-0.2131	0.0533
-0.7154	-0.1587	-0.0360
-0.8304	-0.2168	-0.0521
0.7255	-0.1094	0.2183
0.7311	-0.1786	0.0818
0.8347	-0.1515	0.1418
0.7394	-0.0014	0.2556
0.8276	-0.0451	0.2012
-0.9109	-0.0707	0.1229
-0.9653	-0.1158	0.0528
-0.7694	0.0818	0.1246
-0.7395	0.0743	0.0351
-0.7720	-0.0121	-0.0517
-0.8639	0.0139	0.0487
-0.8944	-0.0463	-0.0484
-0.8115	-0.1201	-0.0955
-0.9235	-0.1817	-0.1137
0.7395	0.0743	0.0351
0.8639	0.0139	0.0487
0.7694	0.0818	0.1246
0.8330	0.0157	0.1600
0.7174	0.0718	0.2345
0.8944	-0.0463	-0.0484
0.9306	-0.0865	0.1009
-0.9518	-0.2407	-0.0298
0.8304	-0.2168	-0.0521
0.8584	-0.2175	0.0440
-1.0145	-0.1853	-0.0491
-0.9699	-0.1122	-0.0683
0.9478	-0.2132	0.0255
0.9918	-0.1349	0.0064
0.9335	-0.2402	-0.0681
0.9367	-0.1270	-0.1029
0.9986	-0.1883	-0.0925
-0.0028	1.2069	0.3191
-0.0000	1.2087	0.2043
0.0764	1.2071	0.2117
0.1641	1.1619	0.1103
0.0339	1.1337	0.1020
0.1812	1.1759	0.2056
-0.0764	1.2072	0.2117
-0.0980	1.1710	0.1330
-0.0295	1.1615	0.4019
-0.1046	1.1775	0.3361
-0.1812	1.1759	0.2056
0.1388	1.1538	0.3224
0.0690	1.1597	0.4077
-0.3210	0.3415	-0.5060
-0.3269	0.2316	-0.5659
-0.2543	0.3773	-0.6108
-0.1551	0.4192	-0.7120
-0.1577	0.4486	-0.5906
-0.2674	0.2726	-0.6537
-0.1804	0.3245	-0.7427
-0.0784	0.4817	-0.6454
-0.2409	0.4042	-0.5080
-0.2478	0.1564	-0.6509
-0.1690	0.2041	-0.7365
-0.1468	0.0846	-0.6958
-0.1209	0.3154	-0.7907
-0.0967	0.4457	-0.5093
-0.1865	0.4118	-0.4186
-0.0826	0.4180	-0.3854
-0.3706	0.2787	-0.4586
-0.3087	0.3701	-0.4008
-0.2119	0.0242	-0.6090
-0.3438	0.1386	-0.5621
-0.2771	0.0039	-0.5602
-0.0957	0.0086	-0.6700
-0.1811	-0.0525	-0.5613
-0.2766	-0.0637	-0.4758
-0.2001	-0.1233	-0.4600
-0.4071	0.1870	-0.4366
-0.4140	0.2743	-0.3422
-0.3285	0.3663	-0.3191
-0.3837	0.3473	-0.2306
-0.4529	0.1745	-0.3513
-0.4862	0.1624	-0.2433
-0.4725	0.2608	-0.2026
0.0000	0.6914	0.7925
-0.0055	0.7975	0.8434
-0.1026	0.6929	0.7614
-0.1393	0.7843	0.7925
-0.0767	0.8762	0.8383
-0.1342	0.9099	0.7970
-0.2008	0.8751	0.7277
-0.1963	0.7581	0.6768
0.0202	0.9054	0.8459
0.0723	0.7359	0.8103
-0.0433	0.6356	0.6839
0.1243	0.6928	0.7400
-0.1431	1.0001	0.7513
-0.1877	0.9479	0.7030
-0.2213	0.8725	0.6330
-0.1946	0.8060	0.5765
-0.1700	0.9502	0.5346
-0.1875	0.8215	0.5185
-0.1658	1.0093	0.6157
-0.0926	1.0754	0.6592
-0.0835	1.0597	0.5557
-0.1392	0.8760	0.4559
-0.1265	0.9507	0.4443
-0.1338	0.6950	0.6439
-0.1088	0.6251	0.5744
-0.1406	0.6898	0.5309
-0.1745	0.6058	0.4974
-0.1569	0.7694	0.4674
-0.1906	0.8043	0.3752
-0.2080	0.6756	0.3846
-0.1984	0.5754	0.3139
-0.2132	0.5164	0.4385
-0.0522	0.5004	0.6392
0.0101	0.6036	0.6138
0.0303	0.5255	0.6400
-0.1410	0.4802	0.5720
-0.2195	0.3843	0.5047
-0.1712	0.3373	0.5685
-0.0643	0.3425	0.6546
-0.2630	0.4087	0.4200
-0.2260	0.4689	0.3393
-0.1583	0.4545	0.2358
-0.0411	1.0618	0.4765
0.0784	1.0341	0.4814
0.1176	1.0756	0.4200
0.1265	0.9507	0.4443
-0.1176	1.0756	0.4200
-0.4571	0.1175	0.3896
-0.5354	0.1712	0.2418
-0.4698	0.2298	0.3404
-0.5112	0.0734	0.2993
-0.4987	0.2711	0.1916
-0.4003	0.3195	0.3693
-0.5483	0.1935	0.1390
-0.5358	0.0546	0.2029
-0.5173	0.2621	0.0321
-0.5504	0.1719	0.0064
-0.4388	-0.0188	0.3605
-0.4934	-0.0234	0.2428
-0.4190	-0.0963	0.2906
-0.3674	-0.0469	0.4211
-0.3860	0.2518	0.4502
-0.3600	0.1562	0.4917
-0.4071	0.3482	0.2866
-0.3085	0.4163	0.3569
-0.3121	0.3384	0.4732
-0.2696	0.2636	0.5423
-0.2887	0.1141	0.5413
-0.3820	0.0565	0.4612
-0.3035	-0.0241	0.4880
-0.1764	1.0211	0.3625
-0.2191	1.0823	0.2581
-0.1647	1.1267	0.3168
-0.1840	0.9240	0.3435
-0.2023	0.8521	0.2521
-0.2121	0.9825	0.2501
-0.2634	0.9893	0.2098
-0.2002	0.7481	0.2746
-0.1789	0.6678	0.2522
-0.1296	0.7623	0.1429
-0.1786	0.9151	0.1623
-0.1087	0.8948	0.0758
-0.4214	0.3493	0.1690
-0.3408	0.3867	0.0791
-0.3421	0.3950	0.2066
-0.2677	0.4383	0.2850
-0.2109	0.4313	0.1656
-0.4423	0.3368	0.0437
-0.3542	0.3746	-0.0560
-0.4915	0.2805	-0.0907
-0.3892	0.3526	-0.1411
-0.2486	0.4015	0.0402
-0.0792	0.4463	0.1697
-0.1587	0.4070	0.0356
-0.4201	-0.1048	-0.0827
-0.3664	-0.1716	0.0519
-0.4390	-0.1193	0.0422
-0.3323	-0.1811	-0.0292
-0.3262	-0.1654	-0.1403
-0.4945	-0.0442	-0.0072
-0.4891	-0.0064	-0.0964
-0.4712	0.0150	-0.1723
-0.5238	0.1141	-0.1141
-0.5371	0.0468	-0.0079
-0.4926	-0.0590	0.1116
-0.3877	-0.0985	-0.1869
-0.4109	-0.0609	-0.2727
-0.4824	0.0571	-0.2447
-0.2480	-0.2181	-0.0591
-0.2013	-0.2261	-0.1620
-0.1584	-0.2446	0.0216
-0.1110	-0.2570	-0.0781
-0.2522	-0.2218	0.0875
-0.2268	-0.2247	0.1957
-0.3573	-0.1716	0.1612
-0.2885	0.3843	-0.1623
-0.2251	0.3953	-0.2796
-0.2056	0.3959	-0.0740
-0.1209	0.3949	-0.1812
-0.1183	0.4019	-0.2849
-0.4163	0.0464	-0.3211
-0.1819	1.1168	0.0843
0.3269	0.2316	-0.5659
0.3772	0.2429	-0.4673
0.3817	0.1723	-0.4921
0.4397	0.1673	-0.3657
0.2900	0.1210	-0.6042
0.3259	0.0647	-0.5009
0.2771	0.0039	-0.5602
0.3982	0.3073	-0.3335
0.4746	0.1674	-0.2918
0.3590	0.3244	-0.4173
0.4725	0.2608	-0.2026
0.3210	0.3415	-0.5060
0.2119	0.0242	-0.6090
0.1468	0.0846	-0.6958
0.2155	0.2014	-0.6978
0.1080	0.1682	-0.7580
0.2674	0.2726	-0.6537
0.2543	0.3773	-0.6108
0.0957	0.0086	-0.6700
0.0616	-0.0853	-0.5902
0.1811	-0.0525	-0.5613
0.2409	0.4042	-0.5080
0.2810	0.3825	-0.3577
0.1865	0.4118	-0.4186
0.1623	0.4023	-0.3027
0.1079	0.4153	-0.3806
0.0967	0.4457	-0.5094
0.0120	0.4112	-0.3463
-0.0031	0.4350	-0.4608
0.1241	0.4633	-0.6041
0.1644	0.3087	-0.7600
0.1841	0.4013	-0.6944
0.1472	0.9871	0.7514
0.2014	0.9469	0.6956
0.1615	0.8743	0.7836
0.0957	0.9875	0.7878
0.2173	0.8559	0.6732
0.2019	0.7616	0.6565
0.1976	0.8194	0.5455
0.2000	0.9222	0.5799
0.1596	0.9309	0.5015
0.1124	0.8004	0.8158
0.1385	0.6964	0.6334
0.0620	0.6372	0.6752
0.0726	1.0788	0.5911
0.0907	1.0698	0.6813
-0.0024	1.0988	0.6189
-0.0000	1.0621	0.7550
-0.0337	1.0015	0.8069
0.1541	1.0221	0.6027
0.1110	0.5529	0.5871
0.1637	0.4776	0.5398
0.1905	0.5543	0.4813
0.1497	0.6474	0.5238
0.1476	0.7122	0.5139
0.1894	0.7378	0.4229
0.2080	0.6756	0.3846
0.1477	0.8346	0.4456
0.1842	0.8436	0.3690
0.2149	0.5519	0.3761
0.1884	0.5688	0.2911
0.2329	0.4540	0.3378
0.2384	0.4302	0.4292
0.2195	0.3843	0.5047
0.0947	0.4512	0.6250
0.0268	0.3921	0.6664
0.1353	0.3664	0.5957
0.0572	0.2620	0.6475
0.1550	0.2583	0.5879
0.3820	0.0564	0.4612
0.4571	0.1175	0.3896
0.3674	-0.0468	0.4211
0.3600	0.1562	0.4917
0.2887	0.1141	0.5413
0.3035	-0.0241	0.4880
0.2789	0.2306	0.5454
0.3860	0.2518	0.4502
0.3121	0.3384	0.4732
0.2275	0.3070	0.5312
0.1851	0.1371	0.5943
0.2123	0.0554	0.5669
0.2051	-0.0273	0.5329
0.4698	0.2298	0.3404
0.4003	0.3195	0.3693
0.4388	-0.0188	0.3605
0.2525	-0.1512	0.4014
0.3119	-0.1564	0.3339
0.1941	-0.1072	0.4786
0.3116	-0.1835	0.2569
0.4306	-0.1197	0.1914
0.4190	-0.0963	0.2906
0.4934	-0.0234	0.2428
0.5112	0.0734	0.2993
0.5358	0.0546	0.2029
0.5354	0.1713	0.2418
0.4987	0.2711	0.1917
0.5483	0.1935	0.1390
0.5568	0.1373	0.0445
0.5173	0.2621	0.0321
0.5258	0.2249	-0.0578
0.4071	0.3482	0.2866
0.3188	0.4018	0.3820
0.4214	0.3493	0.1690
0.3357	0.3971	0.2363
0.3179	0.3988	0.1336
0.4423	0.3368	0.0437
0.1959	0.9247	0.3125
0.1764	1.0211	0.3625
0.2191	1.0823	0.2581
0.2124	0.9948	0.2551
0.1916	0.9275	0.1851
0.2010	0.8396	0.2478
0.2002	0.7482	0.2746
0.1630	0.8039	0.1673
0.0929	0.8922	0.0671
0.0701	0.7843	0.0946
0.0929	0.7084	0.1459
-0.0000	0.6815	0.1336
-0.0506	0.8137	0.0749
0.0000	0.8915	0.0428
0.1487	0.9661	0.1132
0.1789	0.6678	0.2523
0.0903	0.6241	0.1824
0.2561	0.9248	0.1437
0.1206	1.0816	0.0903
0.0377	1.0284	0.0551
0.4390	-0.1193	0.0422
0.4945	-0.0442	-0.0072
0.5371	0.0468	-0.0079
0.4926	-0.0590	0.1116
0.5391	0.0284	0.1038
0.4891	-0.0064	-0.0964
0.5238	0.1141	-0.1141
0.3664	-0.1716	0.0519
0.4201	-0.1048	-0.0827
0.4712	0.0150	-0.1723
0.3877	-0.0985	-0.1869
0.4109	-0.0609	-0.2727
0.4824	0.0571	-0.2447
0.3262	-0.1654	-0.1403
0.4998	0.1607	-0.1927
0.4595	0.3118	-0.0918
0.3904	0.3566	-0.0948
0.3837	0.3473	-0.2306
0.3323	-0.1811	-0.0292
0.2522	-0.2218	0.0875
0.2268	-0.2247	0.1957
0.3573	-0.1716	0.1612
0.2480	-0.2181	-0.0591
0.1584	-0.2446	0.0216
-0.3298	0.0808	-0.5075
-0.2051	-0.0273	0.5329
-0.2123	0.0554	0.5669
-0.1941	-0.1072	0.4786
-0.1025	-0.0006	0.5764
-0.1852	0.1371	0.5943
-0.0866	-0.1328	0.4812
-0.2888	-0.1255	0.4065
-0.1767	-0.1803	0.4005
-0.3119	-0.1564	0.3339
-0.4306	-0.1197	0.1914
-0.3116	-0.1835	0.2569
-0.1311	1.0070	0.0961
-0.0692	1.0545	0.0703
-0.2653	0.9251	0.1538
-0.2036	0.9702	0.1011
-0.0906	0.6581	0.1694
0.0016	0.5516	0.1793
0.1049	0.5454	0.2076
-0.1073	0.5553	0.2079
-0.2412	1.0595	0.1287
-0.5490	0.0573	0.0929
-0.2469	-0.1889	-0.2460
-0.2856	-0.1328	-0.3265
-0.1694	-0.1970	-0.3503
-0.3299	-0.0862	-0.3753
-0.1126	-0.2460	-0.2204
0.1894	0.4541	0.2487
0.1765	0.4308	0.1444
0.2419	0.4045	0.0571
0.3269	0.3841	-0.0068
0.1734	0.4015	-0.0019
0.0703	0.4045	0.0049
0.0907	0.4445	0.1660
-0.0027	0.4281	0.1028
0.2903	0.3856	-0.1256
0.2259	0.3919	-0.1628
0.0966	0.3993	-0.0998
0.2377	0.3938	-0.2535
0.1227	0.3946	-0.1964
0.0123	0.3891	-0.1267
-0.0966	0.3993	-0.0998
-0.0561	0.4033	0.0042
0.2469	-0.1889	-0.2460
0.2856	-0.1328	-0.3265
0.4168	0.0398	-0.3154
0.3299	-0.0862	-0.3753
0.3278	-0.0101	-0.4324
0.1693	-0.1970	-0.3503
0.2304	-0.1016	-0.4694
0.2013	-0.2261	-0.1620
0.1126	-0.2460	-0.2204
0.0799	-0.2333	-0.3274
0.1046	-0.1576	-0.4791
-0.0000	-0.2559	-0.2495
0.1110	-0.2570	-0.0781
0.1064	-0.2531	0.1000
0.0146	-0.1586	-0.4965
0.0149	-0.2112	-0.3997
0.2412	1.0595	0.1288
0.2033	1.0295	0.0816
0.0064	0.3976	-0.2494
-0.1550	0.2583	0.5879
-0.1022	0.2073	0.6140
-0.0075	0.2100	0.6319
-0.0928	0.1211	0.6200
0.0070	0.1081	0.6271
-0.0026	-0.0021	0.5856
-0.1975	-0.2148	0.3147
-0.0934	-0.2496	0.2851
-0.0879	-0.2565	0.1716
-0.0680	-0.2210	0.3703
-0.0366	-0.2604	0.0624
0.0370	-0.2591	0.1549
-0.0000	-0.2633	-0.0655
-0.0799	-0.2333	-0.3274
-0.0771	-0.1829	-0.4500
-0.0977	-0.1331	-0.5156
-0.0722	-0.0839	-0.5892
-0.0000	0.0216	-0.6909
-0.0000	0.1669	-0.7776
0.0532	0.2505	-0.8062
-0.0410	0.2960	-0.8211
-0.0792	0.1830	-0.7748
-0.1065	0.4541	-0.8484
0.0916	0.3242	-0.8143
0.0007	0.4008	-0.8891
0.1374	0.4365	-0.7401
0.1129	0.4491	-0.8339
0.0744	0.5021	-0.8994
0.0697	0.5185	-0.7582
0.0395	0.5009	-0.6717
0.0409	0.5671	-0.8485
-0.0000	0.4788	-0.5651
0.1062	0.1826	0.6174
0.0230	0.4458	0.1789
0.1001	-0.0631	0.5361
0.0996	0.0642	0.6037
-0.0000	-0.0981	0.5127
0.0098	-0.1747	0.4338
0.1126	-0.1793	0.4233
0.2634	0.9893	0.2099
-0.3592	0.0279	-0.4192
0.3766	0.0957	-0.4383
0.0183	-0.2517	0.2910
0.1110	-0.2479	0.2781
0.1975	-0.2148	0.3147
-0.0129	0.5109	-0.9340
-0.0522	0.5582	-0.8890
-0.0410	0.5399	-0.7684
-0.0272	1.1886	0.1517
-0.0009	1.1096	0.1232
0.0283	1.2092	0.1341
0.0049	1.1290	0.0458
-0.0299	1.2039	0.0397
-0.0098	1.2835	0.0397
0.0259	1.2266	0.0178
-0.0281	1.0412	0.0019
-0.0045	1.0009	0.0802
-0.0101	0.9193	0.0377
0.0028	1.0415	-0.0864
0.0033	0.9567	-0.0918
-0.0377	0.7543	0.0903
0.0194	0.7775	-0.0105
-0.0284	0.7447	-0.0277
0.0296	0.7762	0.1002
0.0181	0.6812	0.0553
0.0026	0.6707	-0.0482
-0.0386	0.5699	0.1671
0.0011	0.6039	0.0586
0.0348	0.5798	0.1712
-0.0263	0.5176	0.0461
0.0052	0.4835	0.1128
0.0180	0.5371	0.0042
-0.0063	1.3575	0.2986
0.0167	1.3162	0.2139
-0.0367	1.2691	0.2582
-0.0074	1.2063	0.2041
-0.0109	1.2113	0.3246
0.0386	0.9971	0.0051
0.0353	1.2060	0.2751
-0.1284	0.1954	-0.3796
0.0018	0.9662	0.2785
0.0886	0.7137	0.3390
0.3395	0.2141	-0.0156
-0.3095	0.2252	0.2139
0.0051	0.8200	0.6611
-0.0080	0.5088	0.4827
-0.2534	0.1052	-0.1119
-0.0728	0.0437	0.2316
0.0975	0.0406	-0.0469
-0.1678	0.0041	-0.4422
-0.0541	0.2809	-0.6396
0.0545	0.0542	-0.3989
0.0130	0.9595	0.6384
0.0917	0.2007	0.1396
-0.1888	-0.0514	0.2990
0.0586	1.0314	0.1566
0.1009	0.4645	0.3975
0.2192	-0.0157	-0.1785
-0.3118	-0.0379	-0.0117
0.0633	-0.0066	0.3567
-0.0546	1.0842	0.2562
-0.4235	-0.0004	-0.5262
0.1170	0.0560	0.4672
-0.1191	0.0925	0.5131
-0.6528	-0.0111	0.1637
0.2191	0.2151	-0.3847
-0.0955	-0.0341	0.0273
0.2135	0.2171	0.3204
0.2424	-0.0205	-0.3263
0.0082	0.8673	0.5109
-0.0625	0.8864	0.3545
0.0385	1.1014	0.3184
0.0566	0.8327	0.2619
-0.0930	0.8682	0.5740
0.0033	0.2560	0.4064
0.1090	0.2855	-0.5979
0.3692	0.0791	-0.2132
0.1688	0.1967	0.4571
-0.0896	-0.0936	-0.1372
0.1840	0.0588	-0.4114
0.2049	0.3061	0.4080
0.0675	0.1273	-0.5517
0.3567	0.1549	0.1022
-0.3158	-0.0005	0.3030
-0.1768	0.1359	-0.5035
0.2000	-0.0140	0.1942
0.0510	0.3223	0.1538
-0.4748	-0.0055	-0.4129
0.0555	0.1820	-0.2152
0.0218	1.1276	0.2346
-0.0170	0.5389	0.3318
0.2933	0.0654	0.3147
0.0543	-0.0634	-0.2532
0.1286	0.2247	-0.0419
-0.1416	0.1839	0.0682
-0.3683	0.0442	-0.0966
-0.5713	-0.0505	0.0099
0.0779	0.3682	0.2899
-0.4549	0.0865	-0.4211
-0.3310	0.2179	-0.1746
-0.3735	-0.0447	-0.4186
-0.2423	-0.0205	-0.3263
-0.3926	-0.1349	-0.3868
-0.2625	0.0804	-0.2421
0.2040	0.1146	0.0549
-0.3747	0.0771	-0.2219
-0.2265	0.2140	0.3740
-0.5554	0.1283	0.1074
-0.3357	0.2134	-0.0047
-0.3123	0.2112	-0.4109
-0.0120	0.2663	-0.3184
-0.0674	0.1462	-0.5945
-0.7508	-0.0587	0.1050
0.0005	0.6638	0.4705
0.3655	0.2394	-0.1375
-0.1537	0.2414	-0.1187
-0.2131	0.1093	0.2577
0.1701	0.2639	-0.2555
-0.1114	0.3668	0.3871
-0.0415	0.2917	0.5397
0.2487	-0.0481	0.0352
-0.0892	0.8843	0.6907
0.2837	-0.0691	-0.3340
0.1158	0.2901	-0.4532
0.4043	0.0850	-0.0936
-0.1333	0.2732	0.2279
0.1748	0.2859	0.0717
-0.0600	0.1081	-0.0630
-0.3749	-0.0893	-0.3964
0.3066	0.0303	0.1408
-0.0454	0.9972	0.3781
0.6753	-0.0114	0.1392
-0.0453	-0.1030	0.2727
-0.0810	0.0588	-0.2379
0.0547	-0.1163	-0.0069
0.2268	-0.0883	-0.2508
-0.0652	0.7189	0.3427
-0.0836	-0.0035	0.3993
0.3757	-0.0551	-0.4149
0.3187	0.2481	0.2152
-0.2601	0.0265	0.1272
0.5533	0.1187	0.1615
0.5072	0.1130	-0.0092
-0.1806	0.2763	-0.5381
-0.2706	0.1759	-0.5018
-0.4043	-0.0244	-0.0329
0.0412	0.8668	0.1596
-0.2085	0.2454	-0.2604
-0.5311	0.0112	-0.5809
0.5340	0.0168	-0.5324
-0.0894	0.1539	0.3379
0.2153	0.1825	-0.5133
0.2741	0.0187	-0.4920
0.4096	-0.0176	-0.0435
0.5500	0.1609	-0.0152
0.1207	0.1046	0.2610
-0.0395	-0.0504	-0.4164
-0.3492	0.0131	-0.5370
0.3720	-0.0943	-0.3915
-0.0009	0.4052	-0.7556
0.0800	0.9054	0.7117
0.0815	0.3486	-0.6904
0.1449	0.0760	-0.2690
0.0549	0.0352	0.1185
-0.6582	-0.0382	0.0642
0.3018	-0.0206	-0.4750
-0.0451	0.1728	0.1744
-0.4389	-0.0646	-0.4068
0.0613	0.7831	0.1835
-0.3627	0.1509	0.1030
0.2275	0.1525	-0.1504
0.3518	-0.0034	-0.1389
0.4157	0.0106	-0.4874
0.3006	-0.0257	-0.2492
-0.1276	0.0425	-0.5386
0.3032	-0.0565	0.2555
0.1069	-0.1306	0.1855
0.2290	-0.0266	-0.4470
-0.2774	-0.0421	-0.1397
-0.0278	0.7230	0.5794
-0.0092	0.2556	0.0256
-0.3968	0.1554	-0.2663
0.2483	0.2728	-0.1471
0.0993	0.6650	0.4324
-0.2837	-0.0691	-0.3341
0.3063	0.2178	-0.2673
-0.2194	0.3318	0.3308
-0.4439	0.1931	-0.0150
-0.0133	0.8567	0.7574
-0.1525	0.2711	0.4609
0.0338	0.1861	-0.6578
-0.2666	0.1345	0.1610
-0.3003	-0.0274	-0.2401
0.0719	-0.1412	-0.1411
-0.1066	0.8076	0.2887
0.2150	0.0990	-0.5539
-0.2155	0.0673	0.4014
-0.2161	-0.0953	-0.2648
0.7718	-0.0631	0.1013
0.3343	0.2796	0.0931
-0.2877	0.0025	0.3959
-0.3007	0.0895	0.0075
-0.0299	-0.1253	0.1258
-0.3313	0.0191	-0.1723
-0.1415	-0.0787	-0.3583
-0.3407	0.1049	0.3578
-0.1724	-0.0912	0.1558
